,load_kw,pv_kw_raw,price_import_gbp_per_kwh,price_export_gbp_per_kwh,ambient_c,cell_temp_c,carbon_intensity,soc,pch,pdis,pimp,pexp,pv_kw_eff,pv_kw_ac,deg_cost_pv,lambda_batt_t,lambda_pv_t,thermal_protection,supervisor_stress,pv_inverter_loss_kw,batt_inverter_loss_kw
2024-01-01 07:15:00,1.0332395851461889,0.0062633512092434,0.21,0.0735,13.033271102064235,13.192026884537617,0.2279555495773441,0.9,0.0,0.0,1.0268772320972765,0.0,0.006362353048912366,0.006362353048912366,0.0,0.3989816270324698,0.00012753857772733837,0.0,0.49872703379058725,0.00019677380563646544,0.0
2024-01-01 07:30:00,1.1444773850386096,0.0064068492870593,0.21,0.0735,13.033271102064235,13.195664098684803,0.2279555495773441,0.9,0.0,0.0,1.137969357977961,0.0,0.006508027060648474,0.006508027060648474,0.0,0.4019479683629344,0.0001304587326017735,0.0,0.502434960453668,0.0002012791874427362,0.0
2024-01-01 07:45:00,0.9040432022507404,0.0065434867501845,0.21,0.0735,13.033271102064235,13.199127418343714,0.2279555495773441,0.9,0.0,0.0,0.8973964697563273,0.0,0.006646732494413182,0.006646732494413182,0.0,0.3955363901552579,0.00013323919662340284,0.0,0.4944204876940723,0.00020556904621896448,0.0
2024-01-01 08:00:00,0.8631345165564619,0.0066731172838012,0.21,0.0735,13.033271102064235,13.202413134904903,0.2219615242270663,0.9,0.0,0.0,0.8563561951726499,0.0,0.006778321383811903,0.006778321383811903,0.0,0.3944454918700771,0.00013587700368466015,0.0,0.49305686483759636,0.00020963880568490405,0.0
2024-01-01 08:15:00,0.8052038728825458,0.0067956020762869,0.21,0.0735,13.033271102064235,13.20551772994078,0.2219615242270663,0.9,0.0,0.0,0.7983012195171971,0.0,0.006902653365348653,0.006902653365348653,0.0,0.3929006747054393,0.00013836934008430862,0.0,0.49112584338179915,0.0002134841247015051,0.0
2024-01-01 08:30:00,0.888982729158128,0.0069108099678582,0.21,0.0735,13.033271102064235,13.20843787897322,0.2219615242270663,0.9,0.0,0.0,0.8819631333317177,0.0,0.007019595826410288,0.007019595826410288,0.0,0.3951347775394549,0.00014071354749390613,0.0,0.4939184719243186,0.00021710090184774104,0.0
2024-01-01 08:45:00,0.8970956292222251,0.0070186175910189,0.21,0.0735,13.033271102064235,13.211170455033496,0.2219615242270663,0.9,0.0,0.0,0.8899666051771903,0.0,0.007129024045034835,0.007129024045034835,0.0,0.39535112154116414,0.00014290712575957572,0.0,0.49418890192645515,0.00022048527974334597,0.0
2024-01-01 09:00:00,0.7608700751776767,0.007118909502666,0.21,0.0735,13.033271102064235,13.21371253201072,0.2124264068711928,0.9,0.0,0.0,0.7536392538563488,0.0,0.00723082132132786,0.00723082132132786,0.0,0.3917184400999762,0.0001449477355363546,0.0,0.4896480501249702,0.00022363364911323277,0.0
2024-01-01 09:15:00,0.6674426373192031,0.0072115783077084,0.21,0.0735,13.033271102064235,13.21606138778519,0.2124264068711928,0.9,0.0,0.0,0.6601177582188116,0.0,0.0073248791003915235,0.0073248791003915235,0.0,0.38922704175708356,0.0001468332007524074,0.0,0.4865338021963544,0.0002265426525894284,0.0
2024-01-01 09:30:00,0.6356238336514184,0.0072965247740685,0.21,0.0735,13.033271102064235,13.218214507143315,0.2124264068711928,0.9,0.0,0.0,0.6282127365647724,0.0,0.0074110970866459475,0.0074110970866459475,0.0,0.3883785403259426,0.00014856151090069194,0.0,0.48547317540742824,0.00022920918824678206,0.0
2024-01-01 09:45:00,0.7246890656779367,0.0073736579389426,0.21,0.0735,13.033271102064235,13.220169584470954,0.2124264068711928,0.9,0.0,0.0,0.7171996823285088,0.0,0.007489383349427815,0.007489383349427815,0.0,0.39075361317998314,0.00015013082315576951,0.0,0.48844201647497887,0.00023163041286890142,0.0
2024-01-01 10:00:00,0.7012952621831317,0.0074428952062056,0.21,0.0735,13.033271102064235,13.221924526222336,0.2,0.9,0.0,0.0,0.6937356077633716,0.0,0.0075596544197599844,0.0075596544197599844,0.0,0.39012977842012164,0.00015153946431363085,0.0,0.487662223025152,0.00023380374494103105,0.0
2024-01-01 10:15:00,0.6552873119209068,0.0075041624348577,0.21,0.0735,13.033271102064235,13.223477453161872,0.2,0.9,0.0,0.0,0.647665476542709,0.0,0.007621835378197778,0.007621835378197778,0.0,0.3889028997464623,0.00015278593255264734,0.0,0.4861286246830779,0.00023572686736694163,0.0
2024-01-01 10:30:00,0.528073281457911,0.0075573940184157,0.21,0.0735,13.033271102064235,13.224826702376507,0.2,0.9,0.0,0.0,0.5203974215242494,0.0,0.007675859933661617,0.007675859933661617,0.0,0.3855105256007824,0.0001538688990138354,0.0,0.481888157000978,0.00023739772990706044,0.0
2024-01-01 10:45:00,0.5759646093006617,0.0076025329551667,0.21,0.0735,13.033271102064235,13.225970829056385,0.2,0.9,0.0,0.0,0.5682429388074812,0.0,0.007721670493180457,0.007721670493180457,0.0,0.38678762767658914,0.00015478720919892097,0.0,0.48348453459573637,0.00023881455133547853,0.0
2024-01-01 11:00:00,0.542739172462979,0.0076395309092067,0.21,0.0735,13.033271102064235,13.226908608041994,0.1855291427061512,0.9,0.0,0.0,0.5349799542405047,0.0,0.007759218222474296,0.007759218222474296,0.0,0.3859016160275842,0.0001555398841847654,0.0,0.48237702003448024,0.00023997582131363854,0.0
2024-01-01 11:15:00,0.5297772441519443,0.0076683482621997,0.21,0.0735,13.033271102064235,13.227639035136113,0.1855291427061512,0.9,0.0,0.0,0.5219887810546278,0.0,0.007788463097316528,0.007788463097316528,0.0,0.38555596460595665,0.00015612612165296592,0.0,0.4819449557574458,0.0002408803019788618,0.0
2024-01-01 11:30:00,0.5646737710347934,0.0076889541558023,0.21,0.0735,13.033271102064235,13.228161328179112,0.1855291427061512,0.9,0.0,0.0,0.5568643970891679,0.0,0.007809373945625549,0.007809373945625549,0.0,0.386486538656166,0.0001565452967336164,0.0,0.48310817332020745,0.00024152702924615157,0.0
2024-01-01 11:45:00,0.4954187450372923,0.0077013265247076,0.21,0.0735,13.033271102064235,13.22847492788652,0.1855291427061512,0.9,0.0,0.0,0.4875968165570493,0.0,0.007821928480243006,0.007821928480243006,0.0,0.38463973796289924,0.00015679696266237409,0.0,0.48079967245362404,0.00024191531382194813,0.0
2024-01-01 12:00:00,0.5197877900680399,0.0077054521202731,0.21,0.0735,13.033271102064235,13.228579498447916,0.17,0.9,0.0,0.0,0.5119616767456736,0.0,0.007826113322366251,0.007826113322366251,0.0,0.3852895791637192,0.0001568808512501826,0.0,0.48161197395464894,0.0002420447419288537,0.0
2024-01-01 12:15:00,0.4595571930385544,0.0077013265247076,0.21,0.0735,13.033271102064235,13.22847492788652,0.17,0.9,0.0,0.0,0.45173526902294237,0.0,0.00782192401561207,0.00782192401561207,0.0,0.3836834299095996,0.0001567968731651904,0.0,0.47960428738699945,0.00024191517574057887,0.0
2024-01-01 12:30:00,0.4710203442819257,0.0076889541558023,0.21,0.0735,13.033271102064235,13.228161328179112,0.17,0.9,0.0,0.0,0.4632109792512276,0.0,0.007809365030698076,0.007809365030698076,0.0,0.38398911394275614,0.00015654511802659375,0.0,0.47998639242844515,0.00024152675352674506,0.0
2024-01-01 12:45:00,0.4957416688831998,0.0076683482621997,0.21,0.0735,13.033271102064235,13.227639035136113,0.17,0.9,0.0,0.0,0.487953219122464,0.0,0.007788449760735841,0.007788449760735841,0.0,0.3846483492654568,0.00015612585431028317,0.0,0.480810436581821,0.00024087988950729448,0.0
2024-01-01 13:00:00,0.3240836537876353,0.0076395309092067,0.21,0.0735,13.033271102064235,13.226908608041994,0.1544708572938488,0.9,0.0,0.0,0.3163244532804936,0.0,0.007759200507141747,0.007759200507141747,0.0,0.38007080219624173,0.00015553952906641533,0.0,0.4750885027453021,0.0002399752734167553,0.0
2024-01-01 13:15:00,0.4211362120808484,0.0076025329551667,0.21,0.0735,13.033271102064235,13.225970829056385,0.1544708572938488,0.9,0.0,0.0,0.4134145636246692,0.0,0.007721648456179166,0.007721648456179166,0.0,0.3826588704173941,0.00015478676744918143,0.0,0.4783235880217426,0.00023881386977873693,0.0
2024-01-01 13:30:00,0.4158475049068619,0.0075573940184157,0.21,0.0735,13.033271102064235,13.224826702376507,0.1544708572938488,0.9,0.0,0.0,0.4081716712607069,0.0,0.007675833646154974,0.007675833646154974,0.0,0.3825178382260878,0.00015386837205923486,0.0,0.4781472977826097,0.0002373969168913909,0.0
2024-01-01 13:45:00,0.4126719924850274,0.0075041624348577,0.21,0.0735,13.033271102064235,13.223477453161872,0.1544708572938488,0.9,0.0,0.0,0.40505018755972455,0.0,0.00762180492530284,0.00762180492530284,0.0,0.38243315789483884,0.00015278532209942692,0.0,0.47804144736854853,0.00023572592552483038,0.0
2024-01-01 14:00:00,0.4568134202265219,0.0074428952062056,0.21,0.0735,13.033271102064235,13.221924526222336,0.14,0.9,0.0,0.0,0.4492538003261259,0.0,0.007559619900395975,0.007559619900395975,0.0,0.38361026263461206,0.0001515387723447074,0.0,0.479512828293265,0.00023380267733183469,0.0
2024-01-01 14:15:00,0.620079965955824,0.0073736579389426,0.21,0.0735,13.033271102064235,13.220169584470954,0.14,0.9,0.0,0.0,0.6125906210796841,0.0,0.007489344876139931,0.007489344876139931,0.0,0.3879640371873934,0.00015013005192720367,0.0,0.48495504648424176,0.00023162922297339985,0.0
2024-01-01 14:30:00,0.4471748706243268,0.0072965247740685,0.21,0.0735,13.033271102064235,13.218214507143315,0.14,0.9,0.0,0.0,0.43976381583892205,0.0,0.007411054785404744,0.007411054785404744,0.0,0.3833532346452202,0.0001485606629376667,0.0,0.4791915433065252,0.00022920787996097165,0.0
2024-01-01 14:45:00,0.6224117030093022,0.0072115783077084,0.21,0.0735,13.033271102064235,13.21606138778519,0.14,0.9,0.0,0.0,0.615086869898934,0.0,0.007324833110368166,0.007324833110368166,0.0,0.3880262168421529,0.00014683227884472268,0.0,0.48503277105269105,0.00022654123021757268,0.0
2024-01-01 15:00:00,0.4320281892856876,0.007118909502666,0.21,0.0735,13.033271102064235,13.21371253201072,0.1275735931288071,0.9,0.0,0.0,0.424797417491042,0.0,0.00723077179464559,0.00723077179464559,0.0,0.38294932314285646,0.0001449467427334454,0.0,0.47868665392857057,0.0002236321173601733,0.0
